sistema,uf,competencia,cnes,procedimento,qtd,valor
SIH,AL,202502,2005417,0406010536,1.0,14123.39
SIH,AL,202502,2005417,0406010650,3.0,25980.21
SIH,AL,202502,2005417,0406011125,1.0,6233.86
SIH,AL,202502,2005417,0406010820,3.0,79065.23
SIH,AL,202502,2005417,0406020078,2.0,873.28
SIH,AL,202502,2005417,0406030014,2.0,9313.39
SIH,AL,202502,2005417,0406030049,1.0,9367.84
SIH,AL,202502,2010356,0406020566,1.0,833.48
SIH,AL,202502,2007037,0406010609,6.0,347668.98
SIH,AL,202502,2007037,0406020078,24.0,11818.68
SIH,AL,202502,2007037,0406010935,18.0,378058.81
SIH,AL,202502,2007037,0406050023,1.0,6185.11
SIH,AL,202502,2007037,0406010854,1.0,982.12
SIH,AL,202502,2007037,0406010587,5.0,232164.15
SIH,AL,202502,2007037,0406030022,5.0,39140.47
SIH,AL,202502,2007037,0406010650,2.0,17328.14
SIH,AL,202502,2007037,0406011141,1.0,16710.28
SIH,AL,202502,2007037,0406030030,9.0,51737.46
SIH,AL,202502,2007037,0406050139,1.0,7030.79
SIH,AL,202502,2007037,0406011109,6.0,180031.38
SIH,AL,202502,2007037,0406010692,7.0,156994.07
SIH,AL,202502,2007037,0406010790,3.0,4405.49
SIH,AL,202502,2007037,0406011117,2.0,101980.24
SIH,AL,202502,2007037,0406030014,2.0,5834.06
SIH,AL,202502,2007037,0406011125,3.0,18685.58
SIH,AL,202502,2007037,0406050015,1.0,3814.82
SIH,AL,202502,2007037,0406030103,1.0,656.72
SIH,AL,202502,2007037,0406050040,4.0,24284.2
SIH,AL,202502,2007037,0406010706,1.0,14800.82
SIH,AL,202502,2006197,0406020078,18.0,7731.52
SIH,AL,202502,2006197,0406020566,1.0,833.48
SIH,AL,202502,2006197,0406020159,1.0,128.92
SIH,AL,202502,7471955,0406020574,34.0,23534.46
SIH,AL,202502,6303153,0406020159,1.0,136.92
SIH,AL,202502,7471955,0406020566,31.0,25837.88
SIH,AL,202502,2007037,0406011133,1.0,5332.62
SIH,AL,202502,5616298,0406020256,2.0,1389.94
SIH,AL,202502,2010151,0406020566,4.0,13343.68
SIH,AL,202503,3015408,0406020531,5.0,3726.26
SIH,AL,202503,3015408,0406020515,3.0,1970.81
SIH,AL,202503,7042671,0406020515,2.0,3331.99
SIH,AL,202503,3015408,0406020493,2.0,1712.08
SIH,AL,202503,3397874,0406010773,2.0,581.82
SIH,AL,202503,2006510,0406020124,3.0,7802.94
SIH,AL,202503,2006510,0406020167,1.0,1044.67
SIH,AL,202503,3015408,0406020167,1.0,660.43
SIH,AL,202503,7042671,0406020531,1.0,677.2
SIH,AL,202503,2006510,0406020515,1.0,949.7
SIH,AL,202503,2005417,0406030030,17.0,128075.72
SIH,AL,202503,2005417,0406010811,1.0,27348.75
SIH,AL,202503,2005417,0406030022,7.0,68898.63
SIH,AL,202503,2005417,0406010650,3.0,27001.35
SIH,AL,202503,2005417,0406010935,7.0,168952.93
SIH,AL,202503,2005417,0406030014,1.0,5269.4
SIH,AL,202503,2005417,0406010692,2.0,48463.98
SIH,AL,202503,2005417,0406010773,1.0,16592.2
SIH,AL,202503,2005417,0406010820,1.0,41638.45
SIH,AL,202503,2005417,0406010684,1.0,18524.63
SIH,AL,202503,2010356,0406040095,2.0,4322.92
SIH,AL,202503,2010356,0406020566,4.0,3333.92
SIH,AL,202503,2010356,0406040087,2.0,2130.72
SIH,AL,202503,7471955,0406020574,49.0,33925.31
SIH,AL,202503,7471955,0406020566,30.0,25004.4
SIH,AL,202503,2006197,0406020078,13.0,5572.32
SIH,AL,202503,2007037,0406010935,12.0,256966.47
SIH,AL,202503,2007037,0406010609,5.0,289912.98
SIH,AL,202503,2007037,0406010587,4.0,186154.89
SIH,AL,202503,2007037,0406011117,3.0,152970.36
SIH,AL,202503,2007037,0406030103,5.0,5552.69
SIH,AL,202503,2007037,0406011133,1.0,6267.71
SIH,AL,202503,2007037,0406030022,4.0,33304.86
SIH,AL,202503,2007037,0406030014,1.0,2413.58
SIH,AL,202503,2007037,0406010790,4.0,3830.93
SIH,AL,202503,2007037,0406010650,6.0,52745.51
SIH,AL,202503,2007037,0406020078,13.0,6502.88
SIH,AL,202503,2007037,0406050040,3.0,18207.15
SIH,AL,202503,2007037,0406011109,5.0,149934.15
SIH,AL,202503,2007037,0406030030,5.0,30798.43
SIH,AL,202503,2007037,0406010803,1.0,18640.27
SIH,AL,202503,2006448,0406020221,1.0,1189.09
SIH,AL,202503,6303153,0406020248,1.0,540.49
SIH,AL,202503,2007037,0406010773,1.0,1528.51
SIH,AL,202503,2007037,0406011125,5.0,31185.3
SIH,AL,202503,2007037,0406010692,9.0,204225.64
SIH,AL,202503,2007037,0406010676,1.0,6583.72
SIH,AL,202503,2006197,0406020574,3.0,2100.57
SIH,AL,202503,2006197,0406020566,1.0,833.48
SIH,AL,202503,2006197,0406020159,1.0,136.92
SIH,AL,202503,2007037,0406050015,1.0,3790.82
SIH,AL,202503,2011166,0406020574,13.0,29071.98
